scenario,gauge,planningUnit,state,sWSDLName,ewrCode,multigauge,eventYears,frequency,targetFrequency,achievementCount,achievementPerYear,eventCount,eventCountAll,eventsPerYear,eventsPerYearAll,averageEventLength,thresholdDays,maxInterEventYears,noDataDays,totalDays
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,BF2b,,3.0,50,75,3.0,0.5,3.0,6.0,0.5,1.0,48.666666666666664,292.0,2,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,BF2c,,2.0,33,75,2.0,0.3333333333333333,2.0,6.0,0.3333333333333333,1.0,48.333333333333336,290.0,2,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,BK1_S,,2.0,33,65,3.0,0.5,3.0,3.0,0.5,0.5,135.66666666666666,407.0,2,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,BK1a_P,,1.0,17,65,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,92.0,92.0,2,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,BK1b_P,,2.0,33,65,2.0,0.3333333333333333,2.0,3.0,0.3333333333333333,0.5,48.0,144.0,2,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,CF,,1.0,14,10,1.0,0.14285714285714285,1.0,6.0,0.14285714285714285,0.8571428571428571,21.333333333333332,128.0,0,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,LF1_P,,2.0,33,40,2.0,0.3333333333333333,2.0,2.0,0.3333333333333333,0.3333333333333333,107.0,214.0,4,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,LF1_S,,2.0,33,40,2.0,0.3333333333333333,2.0,2.0,0.3333333333333333,0.3333333333333333,240.5,481.0,4,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,LF2_P,,2.0,33,75,2.0,0.3333333333333333,2.0,2.0,0.3333333333333333,0.3333333333333333,133.5,267.0,2,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,LF2_S,,2.0,33,75,2.0,0.3333333333333333,2.0,2.0,0.3333333333333333,0.3333333333333333,240.5,481.0,2,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,LF3_P,,2.0,33,75,2.0,0.3333333333333333,2.0,2.0,0.3333333333333333,0.3333333333333333,87.0,174.0,2,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,LF3_S,,2.0,33,75,2.0,0.3333333333333333,2.0,2.0,0.3333333333333333,0.3333333333333333,240.5,481.0,2,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,NestS1,,1.0,17,100,1.0,0.16666666666666666,1.0,5.0,0.16666666666666666,0.8333333333333334,39.8,199.0,1,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,OB1_P,,1.0,17,50,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,122.0,122.0,3,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,OB1_S,,2.0,33,50,3.0,0.5,3.0,3.0,0.5,0.5,126.66666666666667,380.0,3,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,OB2,,2.0,33,50,3.0,0.5,3.0,3.0,0.5,0.5,112.0,336.0,4,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,OB3,,1.0,17,20,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,177.0,177.0,10,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,OB4,,1.0,17,10,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,110.0,110.0,12,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,OB5,,1.0,17,10,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,17.0,17.0,14,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,SF1,,2.0,33,75,2.0,0.3333333333333333,2.0,3.0,0.3333333333333333,0.5,57.333333333333336,172.0,2,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,SF2,,2.0,33,30,2.0,0.3333333333333333,2.0,3.0,0.3333333333333333,0.5,69.33333333333333,208.0,5,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,SF3,,2.0,33,75,2.0,0.3333333333333333,2.0,4.0,0.3333333333333333,0.6666666666666666,78.5,314.0,2,0.0,1925.0
hydrographs_LowerDarling,425007,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,VF,,0.0,0,100,0.0,0.0,0.0,11.0,0.0,1.5714285714285714,72.18181818181819,794.0,0.109589,0.0,1925.0
hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,BF1_a,,1.0,17,50,1.0,0.16666666666666666,1.0,9.0,0.16666666666666666,1.5,81.33333333333333,732.0,1,0.0,1925.0
hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,BF1_b,,3.0,50,100,3.0,0.5,3.0,9.0,0.5,1.5,81.33333333333333,732.0,1,0.0,1925.0
hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,BK1_P,,2.0,33,70,2.0,0.3333333333333333,2.0,2.0,0.3333333333333333,0.3333333333333333,117.0,234.0,3,0.0,1925.0
hydrographs_LowerDarling,425010,Murray River - Lock 10 to Lock 9,NSW,Lower Darling,BK1_S,,2.0,33,70,2.0,0.3333333333333333,2.0,3.0,0.3333333333333333,0.5,92.0,276.0,3,0.0,1925.0
